channel,watch_time_min,stream_time_min,peak_viewers,avg_viewers,followers,followers_gained,views_gained,partnered,mature,language,avg_to_peak_ratio,watch_per_follower,views_per_follower,follower_growth_rate,viewers_per_stream_hr,stickiness,avg_to_peak_ratio_scaled,watch_per_follower_scaled,views_per_follower_scaled,follower_growth_rate_scaled,viewers_per_stream_hr_scaled,stickiness_scaled,engagement_efficiency_score,cluster
kurt0411,150579045,37710,26941,4083,142446,114789,2221662,True,False,English,0.1515533944545488,1057.0956362411018,15.59652078682448,0.80584221389158,6.4964200477326965,0.977976966021872,0.3090988155084656,0.1764897445957409,0.0213226526840331,0.80829834371183,0.0670014166954486,0.1595218001882705,0.2569554622306315,1
Herdyn,150266550,123060,4254,1180,410224,91098,5639711,True,True,Czech,0.2773859896567936,366.3036536136355,13.747881645149969,0.2220689184445571,0.5753291077523159,1.034816625209695,0.5941527935159437,0.0471167849004967,0.0182403821000335,0.210422281352031,0.005411239069399,0.229391740046632,0.184122536830756,1
Frankkaster,150181140,30975,49127,4886,826222,356711,5878239,True,True,Spanish,0.0994565106764101,181.76850773762985,7.114599950134467,0.4317374749159426,9.464406779661015,0.9923174281611048,0.1910815089522167,0.0125566588565219,0.0071805875825327,0.4251560006253394,0.0978739082454314,0.1771497599882821,0.1518330707083874,1
SayNoToRage,150150330,137820,8014,1010,168463,17619,1552234,True,False,English,0.1260294484651859,891.2955960656049,9.214094489591186,0.1045867638591263,0.4397039616891597,1.078680112242831,0.2512783253006461,0.1454383681256378,0.0106811140586591,0.0901019985831923,0.0040004894421324,0.2833107684992123,0.13080184400158,1
MiltonTPike1,149975130,81960,8838,1845,200012,25768,2185519,True,False,English,0.2087576374745417,749.8306601603904,10.926939383636984,0.1288322700637961,1.3506588579795022,0.9917927444281764,0.4386860421372032,0.1189445206123184,0.013536972356179,0.1149332265489525,0.0134760868346676,0.1765047944591394,0.1460136071580767,1
H0llyLP,149766195,130860,4958,1116,151000,11875,3846703,True,True,German,0.2250907624041952,991.8291059602648,25.474854304635763,0.0786423841059602,0.5116918844566712,1.0255165784988964,0.4756861709751069,0.1642664930181025,0.0377929827416923,0.0635308557642795,0.0047492955312678,0.217959692183427,0.1606642483689793,1
MarkitoNavaja,149407365,28410,26584,5070,665430,641813,3159593,True,False,Spanish,0.1907162202828769,224.5275460980118,4.74819740618848,0.964508663570924,10.707497360084478,1.037272378881509,0.3978160455269384,0.0205646605205892,0.0032350404031629,0.9707978497748032,0.1108043243511167,0.2324104661229022,0.2892713977832521,1
RobertoCein,149162865,114120,15249,1270,730326,422842,2907888,True,True,Spanish,0.0832841497803134,204.2414825707972,3.981630121343072,0.5789770595597035,0.6677181913774973,1.0291892289094775,0.1544455657787051,0.0167654443381732,0.0019569284453065,0.575952592002296,0.006372254552671,0.2224742840542219,0.1629945115285623,1
KVYZEE,149052375,161580,8354,849,127963,74894,6715483,True,False,Russian,0.1016279626526215,1164.8083821104535,52.47988090307354,0.5852785570829068,0.3152617898254734,1.0865347143949962,0.1960005923016175,0.1966624117379054,0.0828189681966442,0.5824063207965496,0.0027060632043079,0.2929660090095342,0.2255933942077598,1
MarketTradersTV,148900110,499215,1357,297,30413,12081,981536,True,False,English,0.2188651436993367,4895.93627724986,32.273567224542134,0.3972314470785519,0.0356960427871758,1.004271048981244,0.4615830097510586,0.8954358065298774,0.0491286038316492,0.3898163778436924,0.0,0.1918437039655486,0.3313012503203044,0
Flambass,148717500,130395,5507,1138,71953,26918,2319131,True,True,English,0.2066460867986199,2066.870040165108,32.23119258404792,0.3741053187497394,0.5236397101115841,1.002210331444588,0.4339026557740079,0.3656023957925057,0.049057951801754,0.3661315696301372,0.0048735747750407,0.1893105745905915,0.2348131203940061,1
Aa9skillz,148596180,49035,11843,2885,502696,142789,2373012,True,False,English,0.2436038166005235,295.5984929261422,4.720570682877923,0.2840464216942247,3.5301315386968493,1.0504022610383874,0.5176245871323004,0.0338749753052602,0.003188977851163,0.273897034114451,0.036146589770221,0.2485503249777385,0.185547081525189,1
Limmy,148371105,90600,6575,1641,207508,136263,2433739,True,True,English,0.2495817490494296,715.0139030784355,11.728410470921602,0.6566638394664303,1.0867549668874172,0.997958662744006,0.5311666540513039,0.1124239659099458,0.0148732800760436,0.6555161253641286,0.0107310035901564,0.1840842266382627,0.2514658759383069,1
SparkofPhoenixTV,148192215,92400,15792,1462,433078,195208,3537808,True,False,German,0.0925785207700101,342.1836597564411,8.16898572543514,0.4507455931725924,0.9493506493506494,1.096998529855917,0.1755005032488581,0.042599542269412,0.0089385846876103,0.4446233160794539,0.0093017473248062,0.3058286152846288,0.1644653848157949,1
kyliebitkin,147948870,127485,6688,1142,85336,25720,2468122,True,True,English,0.1707535885167464,1733.7216415112027,28.922400862473047,0.3013968313490203,0.5374749970584775,1.016217010386923,0.3525938390923656,0.3032096705792628,0.0435411415373378,0.2916665941228362,0.0050174870691101,0.2065282326360496,0.2004261608394937,1
CoconutB,147918285,122565,4596,1171,188378,62459,2691775,True,True,English,0.2547867711053089,785.2205936999013,14.28922167132043,0.3315620720041618,0.5732468486109411,1.030619839111494,0.5429578138875956,0.1255724209941525,0.0191429684409759,0.3225605651963526,0.0053895797651119,0.2242328563293536,0.2066427007689237,1
FanHOTS,147664290,134550,2104,1090,64587,27948,2451118,True,False,English,0.5180608365019012,2286.285010915509,37.95064022171645,0.4327186585535789,0.4860646599777034,1.006851175682448,1.0,0.4066948880062337,0.0585940937198264,0.4261608876496295,0.0044827255150796,0.1950153151260655,0.3484913183361391,1
Pelegrino1993,147243720,129210,6236,1074,80566,64799,1772816,True,False,Portuguese,0.1722257857601026,1827.616115979445,22.00451803490306,0.8042970980314277,0.4987230090550267,1.0610512789582072,0.3559288706869683,0.3207944231045928,0.0320068262335622,0.806715901017787,0.0046143955022539,0.2616405906872806,0.2969501678720741,1
Killars,146865810,210810,4232,642,46971,15728,1747381,True,False,English,0.1517013232514177,3126.733729322348,37.20127312597134,0.3348449043026548,0.182723779706845,1.0851617282160886,0.3094339249603654,0.5640958725382222,0.0573446599586543,0.3259227039980387,0.00132742543837,0.2912782708506962,0.2582338096240578,0
Weak3n,146770110,115470,2922,1260,188176,30028,4780580,True,False,English,0.4312114989733059,779.9618973726724,25.40483377263838,0.1595740158149817,0.6547155105222136,1.008783357458338,0.9426203211801588,0.1245875614053014,0.0376762362003116,0.1464176299006177,0.0062370028850967,0.1973904423946993,0.2424881989943642,1
Tourva,146412075,116070,5067,1185,287553,182413,7888629,True,True,English,0.2338661930136175,509.1655277461894,27.43365223106697,0.6343630565495753,0.6125613853708969,1.064482585257914,0.4955655305315391,0.0738722539113542,0.0410589231259089,0.6326766012168993,0.0057985228681441,0.2658585112065419,0.2524717238100646,1
wintergaming,146245920,195615,7019,719,260779,13900,3609065,True,False,English,0.1024362444792705,560.8040524735504,13.83955379842702,0.0533018379547432,0.2205352350279886,1.0398069467227518,0.197831627810876,0.08354322425595,0.0183932287941492,0.0375781339301386,0.0017207337447505,0.235526074224094,0.0957655037933264,1
Vicens,146199795,26115,30628,5739,730679,724245,4110592,True,False,Spanish,0.1873775630142353,200.0875829194489,5.625715259368341,0.9911944916988172,13.185525560022976,0.9754848047844996,0.390252841938073,0.0159874933693042,0.0046981423167904,0.9981283528422616,0.1365803508542797,0.1564583202473166,0.2836842502613376,1
PainLivestream,145610160,89775,15002,1635,435872,81619,2283772,True,True,German,0.1089854686041861,334.0663314000441,5.239547390059467,0.187254515086998,1.0927318295739348,0.9920156149803664,0.2126678662804806,0.0410793121267707,0.0040542774124812,0.1747668333293796,0.0107931738959735,0.1767787572573021,0.1033567033837313,1
monkeys_forever,145475145,80460,6738,1563,79270,34329,2106144,True,False,English,0.2319679430097952,1835.1853790841428,26.569244354736973,0.4330642109246878,1.1655480984340043,1.1567773927555711,0.4912653433346322,0.3222120104466492,0.039617679721652,0.4265147878581334,0.0115505962998207,0.3793115603846033,0.2784119963409152,1
Kaydop,145291695,64830,23304,2268,193058,117412,3185925,True,False,French,0.0973223480947476,752.5805457427301,16.502424141967698,0.6081695656227663,2.099028227672374,0.9881473687389158,0.186246898868559,0.1194595249053003,0.0228330822754867,0.605850329208712,0.0212604973219403,0.1720237299381838,0.1879456770863637,1
しゃるる (syaruru3),145193595,103995,3710,1309,33726,9684,3022192,True,False,Japanese,0.3528301886792452,4305.093844511653,89.61015240467296,0.2871375200142323,0.7552286167604212,1.066584707916446,0.7650597752433148,0.7847816064823611,0.1447269636757579,0.2770628070375134,0.0072825230653656,0.2684425376737167,0.3745593688630049,0
primeleague,144858945,30510,19013,4427,73409,71211,5606593,True,False,German,0.2328406879503497,1973.313149613808,76.37473606778461,0.9700581672546964,8.705998033431662,1.0724908318246462,0.4932424099022502,0.3480808666854821,0.1226593067044649,0.9764814180989836,0.0899850698764719,0.2757026185425756,0.3843586149683713,1
LRojo_,144763395,111435,11178,1192,100767,82320,3959878,True,False,Spanish,0.1066380390051887,1436.6151120902678,39.29736917840166,0.8169341153353776,0.6418091263965541,1.0898353405527583,0.2073501332701171,0.2475669416208734,0.0608395200738586,0.8196582027718827,0.0061027528796725,0.2970232914498764,0.2730901403443802,1
trihex,144608640,121515,21721,1157,431935,29678,5777172,True,True,English,0.0532664241977809,334.7925961082107,13.375095789875791,0.0687094122958315,0.5712874953709418,1.028563222505155,0.086445123808284,0.0412153284923057,0.0176188292777764,0.0533579237036872,0.0053691989070391,0.221704768007751,0.0709518620328072,1
Spaceboy,144599880,123015,10590,1107,135311,27050,2614773,True,True,English,0.1045325779036827,1068.6483730073685,19.324171722919797,0.1999098373376887,0.5399341543714181,1.0618477245212237,0.2025805418811794,0.1786533651727301,0.02753783474349,0.1877278822402303,0.0050430668038667,0.2626196184362778,0.1440270515462957,1
Froggen,144496815,46710,10648,3024,770030,31800,3577064,True,False,English,0.2839969947407963,187.65089022505617,4.645356674415282,0.0412970923210784,3.884393063583815,1.022978768864286,0.6091289870434935,0.0136583236870303,0.0030635721294281,0.0252833782346241,0.0398315577035012,0.2148400991197833,0.1509676529863101,1
BotanicX,144361350,71445,9135,1937,34119,11512,9335252,False,False,Russian,0.2120415982484948,4231.113162753891,273.6086051760016,0.3374073097101321,1.6267058576527398,1.043156511792685,0.446125339409355,0.7709263504863818,0.4515110221182244,0.3285470118708729,0.0163474806226288,0.2396435146403811,0.3755167865246406,0
dinablin,144307800,60870,29316,2413,293748,239896,11129949,True,False,Russian,0.0823100013644426,491.2639405204461,37.889446055802935,0.8166727943679617,2.378511582060128,0.9824923605646024,0.1522387855667309,0.070519607411567,0.058492063543544,0.8193905688252305,0.0241676354852875,0.165072332152138,0.2149801654974164,1
RiceGum,144167385,12300,29173,11696,903261,388376,2273737,True,False,English,0.4009186576629074,159.60767153679834,2.517253595583115,0.4299709607743498,57.05365853658537,1.0021311225851657,0.8739966477448334,0.0084063313473371,0.0,0.423346811120928,0.592889184739306,0.1892132073944617,0.3479753637244777,1
ipav999,144114480,191400,2536,737,163956,82668,2920832,True,False,English,0.290615141955836,878.982653882749,17.814730781429162,0.5042084461684843,0.2310344827586206,1.0216407276810588,0.624121359946985,0.1431323746966266,0.0250211156568071,0.4993777220808934,0.0018299451281298,0.213195316967041,0.2511129724127472,1
Lutti,143841150,89220,37121,1153,226344,163441,3727211,True,False,French,0.0310605856523261,635.4979588590818,16.467019227370727,0.7220911532887994,0.7753866845998655,1.3982718687719122,0.036141284789467,0.0975320544440777,0.0227740509998141,0.72252402905548,0.0074922038474064,0.6761677477102839,0.2604385618077549,1
kragiee,143449350,121890,6298,1137,234312,65977,3136101,True,False,English,0.1805335026992696,612.2151234251767,13.384295298576257,0.2815775547133736,0.5596849618508491,1.0350707664746384,0.3747486983942761,0.0931715965842098,0.0176341677905318,0.2713685243650095,0.0052485113331345,0.2297041422522547,0.1653126067865694,1
Puppers,143414790,98595,6798,1458,171425,64591,1753517,True,False,English,0.2144748455428067,836.6037042438384,10.229062272130667,0.3767886830975645,0.8872660885440438,0.997657624605126,0.4516374789277742,0.1351955568390889,0.0123733888078538,0.3688797585635242,0.008655954316951,0.1837141766246072,0.1934093856799665,1
Crayator,143191365,75165,4911,1796,599828,177501,3865293,True,False,English,0.3657096314396253,238.720708269704,6.444002280653788,0.2959198303513674,1.4336459788465377,1.060705534683385,0.7942361296486673,0.0232227854608965,0.0060624875576318,0.2860572800011445,0.0143393047056115,0.2612155858221319,0.2308555955326806,1
MANvsGAME,142696875,65775,5831,2103,510330,2336,2713787,True,True,English,0.3606585491339393,279.6168655575804,5.317710109145063,0.0045774302902043,1.918358038768529,1.0316071247514682,0.7827936961348007,0.0308819028819916,0.0041845995745364,0.0,0.0193811968452014,0.2254464735338494,0.1771146448283966,1
TheRealMarzaa,142547775,93015,12525,1505,495558,258153,2909149,True,False,Italian,0.1201596806387225,287.6510418558473,5.870451087461004,0.5209339774557166,0.9708111594904048,1.018288765985124,0.2379812883427383,0.0323865601341889,0.0051061949360255,0.5165073079404672,0.0095249758894155,0.209074930507147,0.1684302096249971,1
foggedftw2,142444290,111675,8622,1220,242205,109500,3438208,True,True,English,0.1414984922291811,588.1145723663839,14.195446006482111,0.4520963646497801,0.6554734721289456,1.045512556562331,0.2863210139920095,0.0886579952408604,0.0189866145227286,0.4460067194283695,0.0062448870723969,0.2425396739191482,0.1814594840292522,1
Linkus7,142322655,121755,7248,1121,96728,41862,1866513,True,False,English,0.1546633554083885,1471.3697688363245,19.296511868331816,0.4327805805971383,0.55242084513983,1.0427534111126997,0.3161439435209261,0.2540758660431397,0.0274917169510922,0.4262243056029093,0.0051729512306022,0.239148004627304,0.2113761313293289,1
Arcadum,142213980,134700,13801,992,120586,78642,2169921,True,False,English,0.0718788493587421,1179.357305159803,17.99480039142189,0.6521652596487154,0.4418708240534521,1.0642974531216325,0.1286086492761574,0.1993871643155388,0.0253213490822717,0.6509088690737102,0.0040230287747083,0.2656309382159102,0.2123133331230494,1
ImMarksman,142168560,77430,11141,1889,633443,152094,1311402,True,False,English,0.1695539000089758,224.43781050544405,2.070276252164757,0.2401068446568988,1.463773731111972,0.9719912320949464,0.3498761332311759,0.0205478546521188,0.0,0.2288959669095612,0.0146526884438974,0.1521638589996992,0.1276894170394087,1
LightFuryLF,142094850,111315,15139,1169,51589,32663,4989684,True,False,Thai,0.0772177818878393,2754.36333326872,96.719920913373,0.6331388474287154,0.630103759601132,1.0919685644592387,0.140703162254187,0.4943575700508178,0.1565812135611967,0.6314228177115675,0.0059809956515846,0.2996455490105291,0.2881152180399804,0
BarcaGamer,141736230,119565,57917,1234,636568,548578,3012949,True,False,Spanish,0.0213063521936564,222.65685676942604,4.733114137059984,0.861774390167272,0.6192447622632041,0.9606421739095956,0.014044601133388,0.0202143139311732,0.0032098917867037,0.865581726784908,0.0058680422141754,0.1382130713948824,0.1745219412075384,1
EFEUYGAC,141455130,38910,14481,3700,358498,297215,5234400,True,True,Turkish,0.2555072163524618,394.5771803468917,14.600918275694704,0.8290562290445135,5.705474171164225,0.982552459938736,0.5445898694238216,0.0524119098100118,0.0196626660137132,0.8320731619151339,0.0587741326485995,0.1651462090844815,0.2787763248159602,1
Xnapycz,141426165,87885,4388,1572,94551,44450,4521040,True,True,Czech,0.3582497721057429,1495.7659358441476,47.81588772197016,0.470116656619179,1.073220686123912,1.0236758697934103,0.7773369901603525,0.2586448309564509,0.0750426052158906,0.4644623447357726,0.0105902223110451,0.2156970078467022,0.3002956668710357,1
SilentSentry,141219225,125760,5572,1085,301633,13533,1896110,True,False,English,0.1947236180904522,468.182277801169,6.2861490619395095,0.0448657806009289,0.5176526717557252,1.0349552142329477,0.4068941757575977,0.0661968255962334,0.0057992959364742,0.0289382787125789,0.0048112986236474,0.2295621000885118,0.1237003291191739,1
球球 (lilballzlolz),141185625,78015,6328,1724,118276,9831,4212219,True,False,Chinese,0.2724399494310999,1193.6963120159626,35.61347187933308,0.0831191450505597,1.3258988656027686,1.0497239509981795,0.5829483163337561,0.2020726033517822,0.054697289270983,0.0681157660823058,0.0132185376188287,0.2477165148811994,0.1947948379231426,1
DaigoTheBeasTV,141183435,57525,27261,2225,173271,42313,4166521,True,False,Japanese,0.0816184292579142,814.8128365392939,24.04626856196363,0.2442012800757195,2.320730117340287,1.1030548320466431,0.1506721375950501,0.1311145177996061,0.0354110750388342,0.2330893155003296,0.023566602548678,0.3132733022492676,0.1478544917886276,1
UncleBjorn,141021495,134805,4265,975,111003,26514,7886426,True,False,Russian,0.2286049237983587,1270.4295829842438,71.04696269470195,0.2388584092321829,0.4339601646823189,1.072938175655434,0.4836469515912627,0.2164433699818536,0.1137762106064378,0.2276173718425016,0.0039407434457468,0.2762525142843826,0.2202795269586975,1
AnniTheDuck,140975745,53220,7894,2533,460463,263210,7336341,True,True,German,0.3208766151507474,306.1608533150329,15.932530952541246,0.5716203039114978,2.855693348365276,1.0457655675634054,0.6926739738441375,0.0358531161338221,0.0218828887119123,0.5684181122085186,0.0291311987955891,0.2428506867521094,0.2651349960743481,1
StRoGo,140812395,29385,45087,4621,272944,258332,5978117,True,False,Russian,0.1024907401246479,515.9021447622955,21.90235726009731,0.9464652089805968,9.435426237876468,1.037001110959036,0.1979550791350256,0.0751339015616237,0.0318364916647847,0.9523185022850008,0.0975724575948161,0.2320770110371484,0.2644822405463999,1
재슥짱 (pikra10),140512860,124170,4659,1068,77376,42516,2973636,True,False,Korean,0.2292337411461687,1815.9747208436725,38.43098635235732,0.5494727047146402,0.5160666827736168,1.0595663067939658,0.4850714385149032,0.3186141984037092,0.0593949837990397,0.5457354723861529,0.0047948014368771,0.2598151941720757,0.278904348118793,1
貝莉莓 (beryl_lulu),140500785,81990,15901,1739,156726,49522,9765341,True,False,Chinese,0.1093641909313879,896.4740055893725,62.30836619322895,0.3159782039993364,1.2725942188071715,0.9854129884841986,0.2135258022211296,0.1464081914349004,0.0992061853728845,0.3066002228653023,0.0126640717783758,0.1686625031701683,0.1578444961404601,1
purple_hs,140426535,111810,5460,1149,88792,18850,1512076,True,False,English,0.2104395604395604,1581.522378142175,17.029417064600416,0.212293900351383,0.6165817011000805,1.0930713306772983,0.4424961744094506,0.2747054758858136,0.0237117474226151,0.2004111188466144,0.0058403415063618,0.3010011202865469,0.2080276630595671,1
Harmii,140304750,116130,7200,1159,333858,168452,3556031,True,False,German,0.1609722222222222,420.2527721366569,10.651327810027018,0.5045618196957988,0.598811676569362,1.0424242653888152,0.330435690258822,0.057220488058321,0.0130774400295085,0.4997396323887146,0.0056555007433402,0.2387434034692207,0.1908120258246546,1
Zerkaa,140243025,51000,11192,2571,529504,373720,2530852,True,False,English,0.2297176554681915,264.8573476309905,4.779665498277633,0.7057925908019581,3.0247058823529414,1.069569519756561,0.4861676703957263,0.0281177096576071,0.0032875077411059,0.7058317266878358,0.0308892383350669,0.2721116065375569,0.2544009098924831,1
iklooode25,140170155,21360,42463,7265,418710,354335,1443848,True,False,Arabic,0.1710901255210418,334.766676219818,3.44832461608273,0.8462539705285281,20.40730337078652,0.903272288252898,0.3533562108106549,0.0412104741616813,0.0010677382112082,0.8496863656024848,0.2117000513705267,0.0676913526198113,0.2541186987960612,1
聶寶 (nielnieh345),140168070,186015,5455,728,93991,18742,4755073,True,False,Chinese,0.133455545371219,1491.2924641721015,50.59072677171218,0.1994020704109968,0.2348197725989839,1.0350700625880047,0.2681009813122421,0.2578070298746778,0.0796691462132894,0.1872078487047897,0.0018693190671551,0.2297032770022257,0.1707262670290633,1
akagreenn,140084580,51600,21136,2902,117916,114861,3514645,True,True,Turkish,0.1373012869038607,1188.0031547881542,29.806345194884493,0.974091726313647,3.374418604651163,0.9354987739009184,0.2768129046458278,0.2010063770215772,0.0450149584398713,0.9806124196817376,0.0345268903999933,0.1073056403591705,0.2742131984246963,1
Spraggy,139893270,81585,30415,1674,99807,35453,3037728,True,False,English,0.0550386322538221,1401.6378610718689,30.436021521536567,0.3552155660424619,1.2311086596800882,1.024309145660912,0.090459782771802,0.2410163292801768,0.0460648295452308,0.3467854791945868,0.0122325460711281,0.2164754598537749,0.1588390711194499,1
TpaBoMaH,139724325,92445,6813,1531,151266,85717,7804776,True,False,Russian,0.2247174519301335,923.6994764190234,51.59636666534449,0.5666640223183003,0.9936719130293687,0.9872187671459214,0.4748404947376257,0.1515070342543139,0.0813458683990112,0.5633420970053596,0.0097627695469361,0.1708822498803863,0.2419467523039388,1
Day9tv,139556325,64500,5597,2140,496790,13344,2495558,True,False,English,0.3823476862604967,280.916131564645,5.023366009782806,0.0268604440508061,1.990697674418605,1.011057922190828,0.831927029255189,0.0311252321229101,0.0036938341576491,0.0104979701167444,0.0201336613917275,0.2001864426405465,0.1829273616141278,1
Sologesang,139273200,123390,5120,1072,58531,26062,4569358,True,False,German,0.209375,2379.477541815448,78.067314756283,0.4452683193521382,0.5212740092389982,1.0529137681396084,0.4400845799601875,0.4241481790797022,0.1254813747787877,0.439013722544121,0.0048489671582299,0.251637585749945,0.2808690682118289,0
karavay46,139258050,33045,48331,4037,354734,301941,8457221,True,False,Russian,0.0835281703254639,392.5703484864716,23.841021723319447,0.8511758106073847,7.330004539264639,1.043892563915421,0.1549983559917569,0.0520360661639901,0.0350688631495853,0.8547271072548723,0.0756722203396066,0.2405483039773162,0.2355084861461879,1
RaulZitoYT,139249440,131460,6545,839,78971,76729,2725303,True,False,Portuguese,0.1281894576012223,1763.2984260044827,34.51017462106343,0.9716098314571172,0.3829301688726609,1.262518842659509,0.2561714866931299,0.3087488723134954,0.0528577411364068,0.9780705673298296,0.0034099381367198,0.5092938447770977,0.3514254083977798,1
JonBams,139067415,88830,5577,1522,309837,75728,1940922,True,True,English,0.2729065805988883,448.8405677824146,6.26433253613997,0.2444123845764063,1.028031070584262,1.028610770502738,0.5840053959435867,0.062574469903604,0.005762920835352,0.2333055198532889,0.0101201676410269,0.2217632162071062,0.1862552817306607,1
Japan_ASMR,138935670,509670,496,271,67707,32649,1272641,True,False,Japanese,0.5463709677419355,2052.0133811865835,18.796298757883232,0.4822101112144977,0.0319029960562717,1.00590136574154,1.0,0.3628200097898136,0.0266577022852174,0.4768479524197271,0.0,0.1938477647853989,0.3433622382133595,1
OuterHeaven,137995935,94575,6955,1101,137954,7924,1037346,True,True,English,0.1583033788641265,1000.30397813764,7.519506502167389,0.0574394363338504,0.6984932593180015,1.3252646826005627,0.324389844866527,0.1658536847114045,0.0078556958426928,0.0418156882098913,0.0066923715581558,0.5864239353808605,0.1888385367615886,1
Yamikazexz,137528370,74490,12411,1643,201657,161100,5719244,True,False,English,0.132382563854645,681.9915500081822,28.36124706804128,0.7988812686889124,1.3233991139750303,1.123716500444042,0.2656703102358305,0.1062394709241319,0.0426055193303396,0.8011692363331063,0.0131925356289363,0.3386715813545183,0.2612581089678105,1
aircool,137305080,128055,12620,964,153703,120570,1628826,True,False,English,0.0763866877971473,893.3142489086094,10.59722972225656,0.78443491668998,0.4516809183553941,1.1122771902827673,0.1388204491442055,0.1458164256298713,0.0129872412769091,0.7863738900643609,0.0041250717017144,0.3246098518436448,0.2354554882767844,1
Lapi,137258130,171570,8684,789,130323,16992,6792456,True,False,French,0.0908567480423767,1053.214935199466,52.12016297967358,0.1303837388642066,0.275922364049659,1.0139574331531367,0.1716000975992103,0.175762958830887,0.0822192037813842,0.1165221756572758,0.0022968612099796,0.2037506557172951,0.1253586587993387,1
robn_live,137249820,133545,73664,656,66223,63975,1502917,True,False,English,0.008905299739357,2072.540054059768,22.6947888195944,0.966054089968742,0.294732112770976,1.5666800448190936,0.0,0.3666642877911292,0.0331577276110594,0.9723806105084658,0.0024925170066209,0.8831828723645448,0.3763130025469701,1
과로사1 (aram4519),136944300,81570,14167,1592,301329,179604,5711063,True,False,Korean,0.1123738264982,454.4677080533238,18.952915252099864,0.596039544816463,1.1710187568959176,1.054557912770916,0.2203436588289004,0.063628332440773,0.026918831892511,0.5934272719490242,0.0116075011556684,0.2536586444288563,0.1949307067826222,1
Ezekiel_III,136597425,109890,18804,1190,190452,8969,4018240,True,True,English,0.0632844075728568,717.2275691512822,21.09843950181673,0.0470932308403167,0.6497406497406497,1.0445695886872357,0.1091392914688045,0.1128385458975881,0.0304961045646508,0.0312195395866444,0.0061852552321207,0.2413805341624585,0.0885432118187112,1
RebeuDeter,135843000,18510,24675,7141,215360,194128,2560454,True,False,French,0.289402228976697,630.7717310549777,11.8891809063893,0.901411589895988,23.147487844408428,1.0277129103810103,0.6213736961232774,0.0966469166680351,0.0151413356272044,0.9061764800591682,0.2402029827001164,0.220659524988638,0.3500334893610732,1
nookyyy,135590925,149220,7393,683,206681,78987,2481667,True,False,German,0.0923846882185851,656.0396214456094,12.00723336929858,0.3821686560448227,0.2746280659429031,1.3304019849042252,0.1750614060518065,0.1013791397500942,0.015338166704504,0.374389700635893,0.0022833981419227,0.5927389451490404,0.2101984594055435,1
BrookeAB,135540690,48705,24357,2777,737161,247335,6936235,True,False,English,0.1140123988997002,183.8685036240387,9.409389536342808,0.3355237186991715,3.421004003695719,1.0021212345369854,0.2240555872092234,0.012949950455158,0.0110067331393295,0.3266179171597709,0.0350114637718632,0.189201052547977,0.133140450713887,1
innocents,135250410,83790,13654,1557,534759,279080,3488587,True,True,English,0.1140325179434598,252.91843615535225,6.523662060853581,0.5218799496595663,1.1149301825993556,1.036711192606712,0.224101163742459,0.0258817654776125,0.0061953057976564,0.5174761328948639,0.0110240773763794,0.2317206299797992,0.1693998458781284,1
RealKraftyy,135181170,108585,19953,1235,710277,21198,4102026,True,False,English,0.0618954543176464,190.3217617915264,5.775248248218653,0.0298446943938773,0.6824146981627297,1.0080438112719396,0.1059928360529578,0.0141585300707319,0.0049474614632266,0.0135543138346341,0.0065251251085467,0.1964813579929898,0.0569432707538478,1
rhobalas_lol,135169095,174210,5224,779,100599,69851,3011205,True,False,French,0.1491194486983154,1343.6425312378851,29.932752810664123,0.6943508384775197,0.2682968830721543,0.996017267460612,0.3035850937342813,0.230154843249916,0.0452257202196734,0.6941135650665629,0.0022175422580079,0.181697773699764,0.2428324230380343,1
veloxey,135057600,88620,8596,1273,252913,180142,1874494,True,False,Italian,0.1480921358771521,534.0081371855144,7.411615852091431,0.7122686457398394,0.8618821936357481,1.197178416792494,0.3012578779134519,0.0785248294920579,0.0076758077458106,0.7124642298463115,0.0083919153734369,0.4289743690645111,0.2562148382392634,1
ArQuel,134912310,116415,9110,1122,285920,45153,4895500,True,False,Polish,0.1231613611416026,471.8533505875769,17.121922216004478,0.1579217963066592,0.5782759953614225,1.0328797881266103,0.2447811240027931,0.0668843517453179,0.0238659829900731,0.1447254961536749,0.0054418920914736,0.2270108902589269,0.1187849562070432,1
ElOjoNinja,134761230,82020,9339,1484,273504,133594,5226901,True,False,Spanish,0.15890352286112,492.7212399087399,19.110875892125893,0.488453550953551,1.08558888076079,1.107162328430841,0.3257493768180484,0.0707925334729098,0.0271822026192289,0.4832422208727016,0.0107188741612397,0.3183224269173799,0.2060012724769181,1
Bamboe,134431230,118920,5956,1075,86644,25348,2322578,True,False,English,0.1804902619207521,1551.5353630949633,26.8059877198652,0.2925534370527676,0.5423814328960646,1.0515666580620937,0.374650743203026,0.2690894453199583,0.0400124063580418,0.2826095615367704,0.0050685229774944,0.2499816556925969,0.203568722514648,1
Sonecarox,133976280,239655,2445,569,87530,21318,3105118,True,True,Portuguese,0.232719836400818,1530.6326973609048,35.474900034273965,0.2435507825888266,0.1424547787444451,0.982492297528312,0.4929686397007613,0.2651747505934073,0.0544662458444063,0.2324231033267483,0.0009085541615668,0.1650722546650124,0.2018355913819837,1
